name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Restaurant Panurge,"24 Rue du Sentier, 75002 Paris, France",Paris,2e,,restaurant,,,4.8,175,48.8696774,2.3463159,https://maps.google.com/?cid=69062231218686658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.restaurant-panurge.com/,https://thefork.fr/restaurant/panurge-r854149/?cc=24751-923,"Type: French Restaurant
Arrondissement: 2e
Google: 4.8 (175 reviews)
Food types: restaurant
Tags: Frenchie
Google Maps: https://maps.google.com/?cid=69062231218686658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.restaurant-panurge.com/
Booking: https://thefork.fr/restaurant/panurge-r854149/?cc=24751-923"
Restaurant Plume,"24 Rue Pierre Leroux, 75007 Paris, France",Paris,7e,,restaurant,,,4.5,737,48.8487714,2.319201,https://maps.google.com/?cid=8312512234578341059&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://restaurant-plume.com/,https://bookings.zenchef.com/results?rid=374979&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 7e
Google: 4.5 (737 reviews)
Food types: restaurant
Tags: Restaurant, Gastro / higher end, Bistrot
Google summary: Fine dining in a trendy, airy locale with wood accents, geometric patterns & dangling Edison bulbs.
Google Maps: https://maps.google.com/?cid=8312512234578341059&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://restaurant-plume.com/
Booking: https://bookings.zenchef.com/results?rid=374979&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Restaurant Quedubon,"22 Rue du Plateau, 75019 Paris, France",Paris,19e,,bar,,€€,4.6,516,48.878097,2.3843937,https://maps.google.com/?cid=9547065934567075187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.restaurantquedubon.fr/fr,,"Type: French Restaurant
Arrondissement: 19e
Price: €€
Google: 4.6 (516 reviews)
Food types: bar
Tags: Bistrot, Restaurant
Google Maps: https://maps.google.com/?cid=9547065934567075187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.restaurantquedubon.fr/fr"
Restaurant Waknine Et Associes,"9 Avenue Pierre 1er de Serbie, 75116 Paris, France",Paris,16e,,restaurant,,,4.3,369,48.8655972,2.2953563,https://maps.google.com/?cid=8944917317209384110&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.waknine.fr/,https://bookings.zenchef.com/results?rid=379309&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 16e
Google: 4.3 (369 reviews)
Food types: restaurant
Tags: Bistrot
Google summary: Refined French cuisine with a global spin, plus aperitifs, in an elegant space or on a terrace.
Google Maps: https://maps.google.com/?cid=8944917317209384110&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.waknine.fr/
Booking: https://bookings.zenchef.com/results?rid=379309&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Restaurant Willette Café Troquet,"21 Rue de Trévise, 75009 Paris, France",Paris,9e,,"restaurant, cafe, bar",,,4.8,356,48.8738966,2.3452161,https://maps.google.com/?cid=2916336383746478039&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/Willette-caf%C3%A9-troquet-325510518140371/,https://thefork.fr/restaurant/willette-r565193/?cc=24751-923,"Type: French Restaurant
Arrondissement: 9e
Google: 4.8 (356 reviews)
Food types: restaurant, cafe, bar
Tags: bootstrap, cafe, Bistrot
Google Maps: https://maps.google.com/?cid=2916336383746478039&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.facebook.com/Willette-caf%C3%A9-troquet-325510518140371/
Booking: https://thefork.fr/restaurant/willette-r565193/?cc=24751-923"
Restaurant eels,"27 Rue d'Hauteville, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.8732428,2.350105,https://www.google.com/maps/search/?api=1&query=Restaurant%20eels%2C%20Paris%2C%20France,http://restaurant-eels.com/,https://bookings.zenchef.com/results?rid=352413&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 10e
Food types: restaurant
Tags: Fish, Restaurant, Trendy, Healthy
Google Maps: https://www.google.com/maps/search/?api=1&query=Restaurant%20eels%2C%20Paris%2C%20France
Website: http://restaurant-eels.com/
Booking: https://bookings.zenchef.com/results?rid=352413&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Ritz Paris Le Comptoir Sèvres,"45 Rue de Sèvres, 75006 Paris, France",Paris,6e,,bakery,,,4.3,339,48.85051345825195,2.325270414352417,https://maps.google.com/?cid=17540238507643386740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.ritzparislecomptoir.com/fr,https://www.ritzparislecomptoir.com/fr/patisserie,"Type: Pastry Shop
Arrondissement: 6e
Google: 4.3 (339 reviews)
Food types: bakery
Tags: Bakery
Google Maps: https://maps.google.com/?cid=17540238507643386740&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.ritzparislecomptoir.com/fr
Booking: https://www.ritzparislecomptoir.com/fr/patisserie"
Robert et Louise,"64 Rue Vieille du Temple, 75003 Paris, France",Paris,3e,,restaurant,,€€,4.5,3345,48.8590787,2.3594352,https://maps.google.com/?cid=13476296587106863437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://robertetlouise.com/,https://bookings.zenchef.com/results?rid=352419&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 3e
Price: €€
Google: 4.5 (3,345 reviews)
Food types: restaurant
Tags: Bistrot, Restaurant
Google summary: Steak, duck confit & a long wine list in a relaxed venue with wood beams & stone walls.
Google Maps: https://maps.google.com/?cid=13476296587106863437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://robertetlouise.com/
Booking: https://bookings.zenchef.com/results?rid=352419&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Rose Bakery,"46 Rue des Martyrs, 75009 Paris, France",Paris,9e,,restaurant,,€€,3.5,593,48.879395,2.340135999999999,https://maps.google.com/?cid=2529575165444459920&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.rosebakery.fr/,,"Type: Takeout Restaurant
Arrondissement: 9e
Price: €€
Google: 3.5 (593 reviews)
Food types: restaurant
Tags: Healthy
Google Maps: https://maps.google.com/?cid=2529575165444459920&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.rosebakery.fr/"
Rôtisserie Segar,"111 Rue Mouffetard, 75005 Paris, France",Paris,5e,,restaurant,,,4.7,237,48.8421919,2.3497802,https://maps.google.com/?cid=7808385425937624284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/rotisserie_segar/,,"Type: Restaurant
Arrondissement: 5e
Google: 4.7 (237 reviews)
Food types: restaurant
Tags: Street food
Google Maps: https://maps.google.com/?cid=7808385425937624284&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/rotisserie_segar/"
SAINTS PÈRES,"69 Rue des Saints-Pères, 75006 Paris, France",Paris,6e,,generic,,,4.7,24,48.8551523,2.3308251,https://maps.google.com/?cid=3580024593285600693&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.saintsperesparis.com/,,"Type: Home Goods Store
Arrondissement: 6e
Google: 4.7 (24 reviews)
Food types: generic
Tags: Cafe, Spot to visit
Google Maps: https://maps.google.com/?cid=3580024593285600693&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.saintsperesparis.com/"
SUGO pasta fresca - Saint-Augustin,"16 Rue Saint-Augustin, Paris 75002",Paris,2e,,restaurant,,,4.8,2351,48.8690001,2.3361959,https://maps.google.com/?cid=8360599334616956990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.sugoparis.com/,https://sugo.commandes.io,"Type: Italian Restaurant
Arrondissement: 2e
Google: 4.8 (2,351 reviews)
Food types: restaurant
Tags: Italian, Restaurant
Google Maps: https://maps.google.com/?cid=8360599334616956990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.sugoparis.com/
Booking: https://sugo.commandes.io"
"Sacha Finkelsztajn ""La boutique Jaune""","27 Rue des Rosiers, 75004 Paris, France",Paris,4e,,generic,,,,,48.85757359999999,2.3585005,https://www.google.com/maps/search/?api=1&query=Sacha%20Finkelsztajn%20%22La%20boutique%20Jaune%22%2C%20Paris%2C%20France,http://www.laboutiquejaune.fr/,,"Arrondissement: 4e
Food types: generic
Tags: Bakery
Google Maps: https://www.google.com/maps/search/?api=1&query=Sacha%20Finkelsztajn%20%22La%20boutique%20Jaune%22%2C%20Paris%2C%20France
Website: http://www.laboutiquejaune.fr/"
Sain Boulangerie,"23 Rue des Gravilliers, 75003 Paris, France",Paris,3e,,restaurant,,,3.9,607,48.8637237,2.3568063,https://maps.google.com/?cid=11150009302806954611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.sain-boulangerie.com/,,"Type: Bakery
Arrondissement: 3e
Google: 3.9 (607 reviews)
Food types: restaurant
Tags: Bakery
Google Maps: https://maps.google.com/?cid=11150009302806954611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.sain-boulangerie.com/"
Sain Boulangerie,"13 Rue Alibert, 75010 Paris, France",Paris,10e,,restaurant,,,4.2,842,48.8719279,2.3661899,https://maps.google.com/?cid=9013399792562179586&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.sain-boulangerie.com/,,"Type: Bakery
Arrondissement: 10e
Google: 4.2 (842 reviews)
Food types: restaurant
Tags: Bakery
Google summary: Quaint artisan bakery offering sourdough loaves & seasonal breads, plus croissants, cookies & cakes.
Google Maps: https://maps.google.com/?cid=9013399792562179586&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.sain-boulangerie.com/"
Saint Pearl,"Avenue du Président Wilson, Paris, France",Paris,,,cafe,,,4.1,349,48.8647398,2.2945192,https://maps.google.com/?cid=7243718780261623067&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Coffee Shop
Google: 4.1 (349 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=7243718780261623067&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Saint Pearl,"38 Rue des Saints-Pères, 75007 Paris, France",Paris,7e,,"restaurant, brunch",,€,4.1,1329,48.854931,2.3305412,https://maps.google.com/?cid=9020939892618199821&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/saint_pearl/?hl=fr,,"Type: Cafe
Arrondissement: 7e
Price: €
Google: 4.1 (1,329 reviews)
Food types: restaurant, brunch
Tags: Cafe, Brunch
Google summary: Warm, intimate cafe doling out hot breakfasts & pancakes, plus coffee & matcha cheesecake.
Google Maps: https://maps.google.com/?cid=9020939892618199821&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/saint_pearl/?hl=fr"
Saint Pearl Jardin du Luxembourg,"Rue de Médicis, Paris, France",Paris,,,cafe,,,4.1,97,48.8480344,2.3400295,https://maps.google.com/?cid=14092955294033170185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Coffee Shop
Google: 4.1 (97 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=14092955294033170185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Salatim,"15 Rue des Jeuneurs, 75002 Paris, France",Paris,2e,,restaurant,,,,,48.8690915,2.3459585,https://www.google.com/maps/search/?api=1&query=Salatim%2C%20Paris%2C%20France,https://www.facebook.com/SalatimParis,,"Arrondissement: 2e
Food types: restaurant
Tags: Restaurant, Israeli, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Salatim%2C%20Paris%2C%20France
Website: https://www.facebook.com/SalatimParis"
Salon du fromage Hisada,"47 Rue de Richelieu, 75001 Paris, France",Paris,1er,,shopping,,,,,48.866348,2.337016,https://www.google.com/maps/search/?api=1&query=Salon%20du%20fromage%20Hisada%2C%20Paris%2C%20France,http://www.hisada.fr/,,"Arrondissement: 1er
Food types: shopping
Tags: Cheese shop
Google Maps: https://www.google.com/maps/search/?api=1&query=Salon%20du%20fromage%20Hisada%2C%20Paris%2C%20France
Website: http://www.hisada.fr/"
Sambuja - Restaurant Coréen 삼부자 식당,"65 Rue du Faubourg Montmartre, 75009 Paris, France",Paris,9e,,restaurant,,€€,4.4,973,48.8764844,2.3395935,https://maps.google.com/?cid=6391778995618866846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://restaurant-coreen-sambuja.fr/,,"Type: Korean Restaurant
Arrondissement: 9e
Price: €€
Google: 4.4 (973 reviews)
Food types: restaurant
Tags: Korean, Restaurant
Google Maps: https://maps.google.com/?cid=6391778995618866846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://restaurant-coreen-sambuja.fr/"
Sanjo,"29 Rue d'Argenteuil, 75001 Paris, France",Paris,1er,,restaurant,,€€,4.6,915,48.8663375,2.3331631,https://maps.google.com/?cid=9131286355051484620&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://sanjo.fr,,"Type: Restaurant
Arrondissement: 1er
Price: €€
Google: 4.6 (915 reviews)
Food types: restaurant
Tags: Japanese
Google summary: Ramen & other traditional Japanese bites offered in a simple space with chic decor.
Google Maps: https://maps.google.com/?cid=9131286355051484620&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://sanjo.fr"
Sankaku,"47 Rue Condorcet, 75009 Paris, France",Paris,9e,,restaurant,,,4.8,118,48.8801494,2.343331,https://maps.google.com/?cid=1210894981519400377&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Restaurant
Arrondissement: 9e
Google: 4.8 (118 reviews)
Food types: restaurant
Tags: Japanese
Google Maps: https://maps.google.com/?cid=1210894981519400377&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Santa Silvia,"22 Villa Riberolle, 75020 Paris, France",Paris,20e,,restaurant,,,4,80,48.8580725,2.3969941,https://maps.google.com/?cid=182707591855884046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.santasilviaparis.fr/,,"Type: Italian Restaurant
Arrondissement: 20e
Google: 4.0 (80 reviews)
Food types: restaurant
Tags: Restaurant, Italian, ❤️
Google Maps: https://maps.google.com/?cid=182707591855884046&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.santasilviaparis.fr/"
Sardegna a Tavola,"1 rue de cotte, Paris 75012",Paris,12e,,restaurant,,,,,48.8482861,2.3767567,https://www.google.com/maps/search/?api=1&query=Sardegna%20a%20Tavola%2C%20Paris%2C%20France,http://www.sardegna.paris/,,"Arrondissement: 12e
Food types: restaurant
Tags: Restaurant, Italian
Google Maps: https://www.google.com/maps/search/?api=1&query=Sardegna%20a%20Tavola%2C%20Paris%2C%20France
Website: http://www.sardegna.paris/"
Sauvage,"55 Rue du Cherche-Midi, 75006 Paris, France",Paris,6e,,restaurant,,€€,4.1,399,48.8486142,2.3250676,https://maps.google.com/?cid=305496300968525004&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/cave.sauvage,https://bookings.zenchef.com/results?rid=362546&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 6e
Price: €€
Google: 4.1 (399 reviews)
Food types: restaurant
Tags: Restaurant
Google Maps: https://maps.google.com/?cid=305496300968525004&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.facebook.com/cave.sauvage
Booking: https://bookings.zenchef.com/results?rid=362546&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Scaria,"88 Ave Parmentier, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.86485019999999,2.375032,https://www.google.com/maps/search/?api=1&query=Scaria%2C%20Paris%2C%20France,http://www.scaria.paris/,https://thefork.fr/restaurant/scaria-r457731/?cc=24751-923,"Arrondissement: 11e
Food types: restaurant
Tags: Restaurant, Healthy
Google Maps: https://www.google.com/maps/search/?api=1&query=Scaria%2C%20Paris%2C%20France
Website: http://www.scaria.paris/
Booking: https://thefork.fr/restaurant/scaria-r457731/?cc=24751-923"
Seamer Coffee Shop,"37 Rue Saint-Georges, 75009 Paris, France",Paris,9e,,cafe,,,4.6,402,48.8761687,2.3371124,https://maps.google.com/?cid=10242513631129236217&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/seamercoffee?igsh=MWJncHVrMnhibDIzbA%3D%3D&utm_source=mapstr,,"Type: Coffee Shop
Arrondissement: 9e
Google: 4.6 (402 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=10242513631129236217&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/seamercoffee?igsh=MWJncHVrMnhibDIzbA%3D%3D&utm_source=mapstr"
Season Marais,"1 Rue Charles-François Dupuis, 75003 Paris, France",Paris,3e,,restaurant,,,,,48.8651393,2.3626373,https://www.google.com/maps/search/?api=1&query=Season%20Marais%2C%20Paris%2C%20France,http://www.season-paris.com/,https://www.season-paris.com/wp-content/uploads/2020/10/MENU_AUTOMN_A1_20201012-copie-scaled.jpg,"Arrondissement: 3e
Food types: restaurant
Tags: Vegetarian
Google Maps: https://www.google.com/maps/search/?api=1&query=Season%20Marais%2C%20Paris%2C%20France
Website: http://www.season-paris.com/
Booking: https://www.season-paris.com/wp-content/uploads/2020/10/MENU_AUTOMN_A1_20201012-copie-scaled.jpg"
See Fan,"11 Rue Pastourelle, 75003 Paris, France",Paris,3e,,generic,,,,,48.86194700000001,2.360608,https://www.google.com/maps/search/?api=1&query=See%20Fan%2C%20Paris%2C%20France,http://www.wyldesee.nl,,"Arrondissement: 3e
Food types: generic
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=See%20Fan%2C%20Paris%2C%20France
Website: http://www.wyldesee.nl"
Semilla,"Rue de Seine, Paris, France",Paris,,,restaurant,,€€€,4.5,948,48.8540662,2.336884699999999,https://maps.google.com/?cid=17909131433648070151&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.semillaparis.com/,https://bookings.zenchef.com/results?rid=353221&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Price: €€€
Google: 4.5 (948 reviews)
Food types: restaurant
Tags: Frenchie, Restaurant
Google summary: Contemporary, intricate French cuisine with Mediterranean accents amid exposed ducts & brickwork.
Google Maps: https://maps.google.com/?cid=17909131433648070151&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.semillaparis.com/
Booking: https://bookings.zenchef.com/results?rid=353221&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Septime,"80 Rue de Charonne, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.8535789,2.3807315,https://www.google.com/maps/search/?api=1&query=Septime%2C%20Paris%2C%20France,http://www.septime-charonne.fr/,,"Arrondissement: 11e
Food types: restaurant
Tags: Frenchie, Wine bar, ❤️, Trendy, Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Septime%2C%20Paris%2C%20France
Website: http://www.septime-charonne.fr/"
Serge Lutens - Palais Royal,"142 Galerie de Valois, 75001 Paris, France",Paris,1er,,generic,,,,,48.864585,2.338187,https://www.google.com/maps/search/?api=1&query=Serge%20Lutens%20-%20Palais%20Royal%2C%20Paris%2C%20France,http://www.sergelutens.com/,,"Arrondissement: 1er
Food types: generic
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Serge%20Lutens%20-%20Palais%20Royal%2C%20Paris%2C%20France
Website: http://www.sergelutens.com/"
Serpent A Plume,"24 Place des Vosges, 75003 Paris, Francia",Paris,3e,,bar,,,,,48.8561657,2.3666499,https://www.google.com/maps/search/?api=1&query=Serpent%20A%20Plume%2C%20Paris%2C%20France,http://serpentaplume.com/,https://bookings.zenchef.com/results?rid=375684&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 3e
Food types: bar
Tags: Cocktail, ❤️, Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Serpent%20A%20Plume%2C%20Paris%2C%20France
Website: http://serpentaplume.com/
Booking: https://bookings.zenchef.com/results?rid=375684&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Sette Pizza - Paris,"38 Rue du Faubourg Saint-Denis, 75010 Paris, France",Paris,10e,,restaurant,,€,4.3,1541,48.87124,2.3535652,https://maps.google.com/?cid=12388972741114458453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.settepizza.fr/,,"Type: Pizza Restaurant
Arrondissement: 10e
Price: €
Google: 4.3 (1,541 reviews)
Food types: restaurant
Tags: Restaurant, Italian
Google summary: Classic pizzas, beer & house music in a narrow space with industrial accents & a tiled floor.
Google Maps: https://maps.google.com/?cid=12388972741114458453&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.settepizza.fr/"
Sevenly Heart,"55 Rue des Archives, 75003 Paris, France",Paris,3e,,cafe,,,3.9,1032,48.8605727,2.3574609,https://maps.google.com/?cid=12916980553374555412&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://sevenlyheart.shop/,,"Type: Coffee Shop
Arrondissement: 3e
Google: 3.9 (1,032 reviews)
Food types: cafe
Tags: Bar, Cafe
Google Maps: https://maps.google.com/?cid=12916980553374555412&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://sevenlyheart.shop/"
Shabour,19 Rue Saint-Sauveur 75002 Paris France,Paris,2e,,restaurant,,€€€€,4.7,877,48.8659209,2.3490562,https://maps.google.com/?cid=2936086189634435574&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.restaurantshabour.com/,https://bookings.zenchef.com/results?rid=353204&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Fine Dining Restaurant
Arrondissement: 2e
Price: €€€€
Google: 4.7 (877 reviews)
Food types: restaurant
Tags: Restaurant, Israeli
Google summary: Imaginative Jerusalem-inspired tasting menu & wines served in a cozy, industrial restaurant.
Google Maps: https://maps.google.com/?cid=2936086189634435574&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.restaurantshabour.com/
Booking: https://bookings.zenchef.com/results?rid=353204&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Sharma Ji,"Rue Frémicourt, Paris, France",Paris,,,restaurant,,,4.7,977,48.847335,2.298316599999999,https://maps.google.com/?cid=17879934038872986128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.sharmaji.fr/,,"Type: Indian Restaurant
Google: 4.7 (977 reviews)
Food types: restaurant
Tags: Indian
Google Maps: https://maps.google.com/?cid=17879934038872986128&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.sharmaji.fr/"
Shinjuku Pigalle,"52 Rue Condorcet, 75009 Paris, France",Paris,9e,,restaurant,,,4.1,348,48.88030209999999,2.3431856,https://maps.google.com/?cid=224924948559814770&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.shinjukupigalle.com/,,"Type: Japanese Restaurant
Arrondissement: 9e
Google: 4.1 (348 reviews)
Food types: restaurant
Tags: Dancing
Google Maps: https://maps.google.com/?cid=224924948559814770&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.shinjukupigalle.com/"
